customer_id,segment,plan,recency,frequency,monetary,r_score,f_score,m_score,customer_segment
CUST_001623,Small Business,Business,14,52,21085.05,3,5,5,Loyal Customers
CUST_001624,Startup,Basic,16,34,1686.68,3,3,2,Promising
CUST_001625,Mid-Market,Basic,9,30,1476.06,4,3,2,Promising
CUST_001626,Small Business,Basic,28,18,891.76,1,2,1,Lost
CUST_001627,Startup,Enterprise,8,3,3022.58,4,1,3,New Customers
CUST_001628,Small Business,Professional,8,31,4695.55,4,3,3,Loyal Customers
CUST_001629,Small Business,Professional,28,19,2899.37,1,2,3,Hibernating High Value
CUST_001630,Small Business,Professional,19,25,3788.37,3,3,3,Loyal Customers
CUST_001632,Small Business,Basic,28,10,474.24,1,1,1,Lost
CUST_001633,Enterprise,Business,22,10,3984.41,2,1,3,Hibernating High Value
CUST_001634,Mid-Market,Business,28,32,13548.16,1,3,5,At Risk
CUST_001635,Startup,Professional,12,15,2218.64,4,2,2,New Customers
CUST_001636,Mid-Market,Professional,4,18,2694.95,5,2,3,New Customers
CUST_001637,Small Business,Business,16,41,16925.99,3,4,5,Loyal Customers
CUST_001638,Small Business,Business,17,37,14817.58,3,4,5,Loyal Customers
CUST_001639,Small Business,Basic,4,22,1094.65,5,2,1,New Customers
CUST_001640,Enterprise,Professional,8,40,6262.24,4,4,4,Champions
CUST_001641,Mid-Market,Business,3,59,23989.39,5,5,5,Champions
CUST_001642,Startup,Professional,15,3,464.28999999999996,3,1,1,Promising
CUST_001643,Startup,Enterprise,24,56,59263.7,2,5,5,At Risk
CUST_001644,Small Business,Business,26,36,14757.29,1,4,5,At Risk
CUST_001645,Small Business,Basic,10,37,1815.12,4,4,2,Promising
CUST_001648,Small Business,Business,22,43,17426.58,2,4,5,At Risk
CUST_001649,Enterprise,Professional,27,43,6631.6,1,4,4,At Risk
CUST_001650,Small Business,Professional,26,42,6299.64,1,4,4,At Risk
CUST_001651,Startup,Business,7,53,21652.33,4,5,5,Champions
CUST_001653,Enterprise,Business,17,15,6500.18,3,2,4,Need Attention
CUST_001654,Small Business,Basic,22,20,1037.23,2,2,1,Lost
CUST_001655,Small Business,Basic,15,2,91.9,3,1,1,Promising
CUST_001656,Small Business,Professional,6,18,2790.79,5,2,3,New Customers
CUST_001657,Mid-Market,Enterprise,19,19,19852.010000000002,3,2,5,Need Attention
CUST_001658,Small Business,Professional,23,44,6527.35,2,4,4,At Risk
CUST_001661,Small Business,Professional,14,46,6964.31,3,4,4,Loyal Customers
CUST_001662,Small Business,Business,3,60,24235.11,5,5,5,Champions
CUST_001663,Small Business,Business,25,23,9407.59,2,3,4,At Risk
CUST_001664,Startup,Enterprise,30,40,39862.69,1,4,5,At Risk
CUST_001665,Mid-Market,Business,15,3,1263.5,3,1,2,Promising
CUST_001667,Small Business,Professional,16,58,8803.77,3,5,4,Loyal Customers
CUST_001668,Mid-Market,Business,14,33,13120.2,3,3,5,Loyal Customers
CUST_001669,Mid-Market,Enterprise,16,22,22821.02,3,2,5,Need Attention
CUST_001670,Mid-Market,Basic,24,56,2799.94,2,5,3,At Risk
CUST_001671,Enterprise,Basic,20,59,2968.15,2,5,3,At Risk
CUST_001672,Startup,Basic,20,15,774.27,2,2,1,Lost
CUST_001673,Mid-Market,Professional,21,59,8877.91,2,5,4,At Risk
CUST_001674,Small Business,Basic,9,30,1510.04,4,3,2,Promising
CUST_001676,Small Business,Business,25,26,10250.89,2,3,4,At Risk
CUST_001677,Mid-Market,Professional,4,5,752.39,5,1,1,New Customers
CUST_001678,Small Business,Professional,9,22,3293.77,4,2,3,New Customers
CUST_001679,Small Business,Enterprise,7,28,27494.42,4,3,5,Loyal Customers
CUST_001680,Mid-Market,Professional,29,14,2155.62,1,2,2,Lost
CUST_001682,Mid-Market,Basic,21,7,359.89,2,1,1,Lost
CUST_001683,Small Business,Professional,21,6,863.86,2,1,1,Lost
CUST_001686,Enterprise,Enterprise,28,17,17812.46,1,2,5,Hibernating High Value
CUST_001687,Small Business,Business,24,39,15838.07,2,4,5,At Risk
CUST_001688,Mid-Market,Professional,3,37,5753.91,5,4,4,Champions
CUST_001689,Mid-Market,Basic,15,55,2759.87,3,5,3,Loyal Customers
CUST_001690,Small Business,Enterprise,30,40,39686.270000000004,1,4,5,At Risk
CUST_001692,Mid-Market,Professional,24,2,304.87,2,1,1,Lost
CUST_001694,Mid-Market,Business,3,46,19166.06,5,4,5,Champions
CUST_001695,Mid-Market,Basic,7,31,1532.3,4,3,2,Promising
CUST_001696,Mid-Market,Basic,27,4,192.15,1,1,1,Lost
CUST_001697,Small Business,Basic,6,14,692.4,5,2,1,New Customers
CUST_001698,Enterprise,Professional,21,30,4576.5199999999995,2,3,3,At Risk
CUST_001699,Enterprise,Basic,24,28,1393.48,2,3,2,Need Attention
CUST_001700,Small Business,Basic,23,11,535.9,2,1,1,Lost
CUST_001701,Small Business,Basic,29,37,1870.42,1,4,2,Need Attention
CUST_001703,Mid-Market,Professional,1,9,1393.7,5,1,2,New Customers
CUST_001704,Small Business,Basic,13,8,412.9,3,1,1,Promising
CUST_001705,Mid-Market,Enterprise,22,56,56001.3,2,5,5,At Risk
CUST_001706,Small Business,Professional,15,27,4166.9,3,3,3,Loyal Customers
CUST_001707,Mid-Market,Basic,13,15,745.0,3,2,1,Promising
CUST_001708,Small Business,Basic,7,4,203.14,4,1,1,New Customers
CUST_001709,Mid-Market,Business,3,34,13711.56,5,3,5,Loyal Customers
CUST_001710,Small Business,Basic,8,38,1878.04,4,4,2,Promising
CUST_001711,Startup,Basic,23,17,836.21,2,2,1,Lost
CUST_001712,Small Business,Professional,5,15,2234.31,5,2,2,New Customers
CUST_001713,Mid-Market,Professional,27,34,5099.19,1,3,3,At Risk
CUST_001714,Mid-Market,Business,3,60,24216.55,5,5,5,Champions
CUST_001715,Mid-Market,Business,3,56,22686.26,5,5,5,Champions
CUST_001716,Mid-Market,Enterprise,24,1,1079.7,2,1,1,Lost
CUST_001718,Startup,Basic,20,60,3002.76,2,5,3,At Risk
CUST_001719,Small Business,Enterprise,16,10,10536.49,3,1,4,Need Attention
CUST_001720,Small Business,Professional,25,38,5645.31,2,4,4,At Risk
CUST_001721,Small Business,Business,21,23,9366.93,2,3,4,At Risk
CUST_001722,Small Business,Basic,26,54,2686.56,1,5,3,At Risk
CUST_001723,Enterprise,Basic,14,34,1658.46,3,3,2,Promising
CUST_001724,Startup,Basic,18,36,1767.28,3,4,2,Promising
CUST_001725,Mid-Market,Professional,27,19,2850.53,1,2,3,Hibernating High Value
CUST_001726,Small Business,Basic,5,17,935.8,5,2,1,New Customers
CUST_001728,Small Business,Professional,7,59,9155.81,4,5,4,Champions
CUST_001729,Small Business,Basic,17,40,1931.66,3,4,2,Promising
CUST_001730,Enterprise,Basic,6,39,1888.94,5,4,2,Promising
CUST_001731,Small Business,Professional,4,36,5430.72,5,4,4,Champions
CUST_001732,Small Business,Basic,22,47,2336.08,2,4,2,Need Attention
CUST_001733,Small Business,Basic,22,58,2843.86,2,5,3,At Risk
CUST_001734,Startup,Basic,3,17,861.18,5,2,1,New Customers
CUST_001735,Mid-Market,Professional,26,17,2683.61,1,2,3,Hibernating High Value
CUST_001736,Mid-Market,Business,11,2,940.81,4,1,1,New Customers
CUST_001737,Mid-Market,Basic,11,9,434.18,4,1,1,New Customers
CUST_001738,Mid-Market,Business,11,36,14573.57,4,4,5,Champions
CUST_001739,Small Business,Business,14,22,8859.95,3,2,4,Need Attention
CUST_001740,Small Business,Business,2,12,5021.16,5,2,3,New Customers
CUST_001741,Small Business,Basic,3,3,144.21,5,1,1,New Customers
CUST_001742,Startup,Professional,10,19,2923.43,4,2,3,New Customers
CUST_001743,Startup,Business,8,11,4307.49,4,1,3,New Customers
CUST_001744,Startup,Enterprise,16,29,29805.31,3,3,5,Loyal Customers
CUST_001745,Enterprise,Enterprise,21,10,9924.36,2,1,4,Hibernating High Value
CUST_001746,Small Business,Professional,3,49,7334.77,5,5,4,Champions
CUST_001747,Mid-Market,Professional,5,45,6887.27,5,4,4,Champions
CUST_001748,Mid-Market,Business,12,54,21545.33,4,5,5,Champions
CUST_001749,Small Business,Business,29,55,22164.89,1,5,5,At Risk
CUST_001750,Mid-Market,Professional,18,12,1821.41,3,2,2,Promising
CUST_001751,Enterprise,Basic,27,10,495.15,1,1,1,Lost
CUST_001752,Mid-Market,Basic,18,58,2907.33,3,5,3,Loyal Customers
CUST_001753,Enterprise,Professional,18,37,5630.75,3,4,4,Loyal Customers
CUST_001754,Startup,Business,9,51,20662.75,4,5,5,Champions
CUST_001755,Enterprise,Enterprise,25,26,26692.78,2,3,5,At Risk
CUST_001756,Mid-Market,Business,9,6,2416.6,4,1,2,New Customers
CUST_001757,Small Business,Basic,6,20,973.66,5,2,1,New Customers
CUST_001758,Small Business,Business,30,58,23550.67,1,5,5,At Risk
CUST_001759,Startup,Basic,4,30,1455.73,5,3,2,Promising
CUST_001760,Enterprise,Business,4,7,2848.7400000000002,5,1,3,New Customers
CUST_001762,Small Business,Basic,6,60,3006.68,5,5,3,Loyal Customers
CUST_001763,Startup,Basic,3,26,1320.11,5,3,2,Promising
CUST_001764,Small Business,Basic,21,56,2897.49,2,5,3,At Risk
CUST_001765,Startup,Basic,30,10,487.28,1,1,1,Lost
CUST_001766,Enterprise,Business,25,19,7825.27,2,2,4,Hibernating High Value
CUST_001767,Small Business,Basic,14,57,2845.44,3,5,3,Loyal Customers
CUST_001769,Startup,Basic,2,13,652.16,5,2,1,New Customers
CUST_001770,Mid-Market,Business,21,11,4695.8,2,2,3,Hibernating High Value
CUST_001771,Mid-Market,Basic,20,57,2918.09,2,5,3,At Risk
CUST_001774,Mid-Market,Basic,30,51,2508.07,1,5,3,At Risk
CUST_001775,Startup,Basic,7,7,353.87,4,1,1,New Customers
CUST_001776,Small Business,Business,28,25,10259.85,1,3,4,At Risk
CUST_001777,Small Business,Basic,4,34,1668.72,5,3,2,Promising
CUST_001778,Small Business,Business,17,29,11711.73,3,3,4,Loyal Customers
CUST_001779,Small Business,Professional,25,26,4094.2599999999998,2,3,3,At Risk
CUST_001781,Mid-Market,Basic,20,8,399.05,2,1,1,Lost
CUST_001782,Mid-Market,Business,2,11,4432.41,5,2,3,New Customers
CUST_001783,Small Business,Professional,19,60,8967.95,3,5,4,Loyal Customers
CUST_001784,Small Business,Basic,28,16,813.61,1,2,1,Lost
CUST_001785,Enterprise,Basic,28,7,345.45,1,1,1,Lost
CUST_001786,Small Business,Professional,28,53,7966.59,1,5,4,At Risk
CUST_001787,Startup,Business,27,49,19946.97,1,5,5,At Risk
CUST_001788,Startup,Enterprise,27,1,972.85,1,1,1,Lost
CUST_001789,Startup,Business,9,39,15450.06,4,4,5,Champions
CUST_001791,Mid-Market,Basic,15,3,173.67,3,1,1,Promising
CUST_001792,Startup,Business,14,11,4377.01,3,2,3,Need Attention
CUST_001793,Mid-Market,Enterprise,23,48,48770.08,2,5,5,At Risk
CUST_001794,Small Business,Professional,29,28,4250.65,1,3,3,At Risk
CUST_001795,Small Business,Basic,21,37,1894.8799999999999,2,4,2,Need Attention
CUST_001796,Enterprise,Basic,23,20,1023.5,2,2,1,Lost
CUST_001797,Startup,Basic,22,9,446.56,2,1,1,Lost
CUST_001798,Startup,Professional,21,45,6812.64,2,4,4,At Risk
CUST_001799,Mid-Market,Enterprise,14,24,23962.379999999997,3,3,5,Loyal Customers
CUST_001800,Startup,Basic,16,18,882.6,3,2,1,Promising
CUST_001801,Enterprise,Basic,26,5,242.85999999999999,1,1,1,Lost
CUST_001802,Small Business,Professional,18,8,1166.08,3,1,1,Promising
CUST_001803,Small Business,Enterprise,28,44,44231.27,1,4,5,At Risk
CUST_001804,Small Business,Professional,21,9,1301.92,2,1,2,Lost
CUST_001805,Startup,Basic,15,59,2946.84,3,5,3,Loyal Customers
CUST_001806,Startup,Basic,27,17,868.58,1,2,1,Lost
CUST_001807,Startup,Professional,15,35,5270.38,3,4,3,Loyal Customers
CUST_001809,Startup,Basic,20,37,1820.2,2,4,2,Need Attention
CUST_001810,Enterprise,Professional,27,47,7109.73,1,4,4,At Risk
CUST_001811,Startup,Professional,9,1,162.76,4,1,1,New Customers
CUST_001812,Mid-Market,Professional,24,28,4319.67,2,3,3,At Risk
CUST_001813,Enterprise,Basic,17,24,1199.3700000000001,3,3,2,Promising
CUST_001815,Mid-Market,Professional,6,48,7210.86,5,5,4,Champions
CUST_001816,Mid-Market,Business,21,1,428.38,2,1,1,Lost
CUST_001817,Mid-Market,Professional,3,50,7651.1900000000005,5,5,4,Champions
CUST_001818,Enterprise,Enterprise,11,40,40385.28,4,4,5,Champions
CUST_001819,Mid-Market,Professional,9,10,1526.15,4,1,2,New Customers
CUST_001820,Enterprise,Professional,15,56,8518.55,3,5,4,Loyal Customers
CUST_001821,Small Business,Professional,30,31,4723.65,1,3,3,At Risk
CUST_001822,Enterprise,Professional,13,38,5766.99,3,4,4,Loyal Customers
CUST_001823,Small Business,Basic,30,10,516.17,1,1,1,Lost
CUST_001824,Mid-Market,Enterprise,25,33,34315.44,2,3,5,At Risk
CUST_001826,Startup,Basic,22,11,534.28,2,2,1,Lost
CUST_001827,Mid-Market,Basic,15,41,2056.94,3,4,2,Promising
CUST_001828,Startup,Basic,2,20,985.41,5,2,1,New Customers
CUST_001829,Startup,Business,15,28,11564.3,3,3,4,Loyal Customers
CUST_001830,Startup,Professional,25,48,7227.11,2,5,4,At Risk
CUST_001831,Small Business,Professional,8,30,4480.83,4,3,3,Loyal Customers
CUST_001833,Small Business,Professional,26,47,7129.98,1,4,4,At Risk
CUST_001834,Small Business,Business,25,12,5026.57,2,2,3,Hibernating High Value
CUST_001835,Small Business,Professional,9,11,1710.89,4,2,2,New Customers
CUST_001836,Mid-Market,Business,25,40,16914.55,2,4,5,At Risk
CUST_001837,Startup,Professional,11,18,2785.3,4,2,3,New Customers
CUST_001838,Startup,Professional,2,10,1541.3,5,1,2,New Customers
CUST_001839,Mid-Market,Enterprise,3,22,22007.94,5,2,5,New Customers
CUST_001840,Enterprise,Professional,10,22,3248.59,4,2,3,New Customers
CUST_001841,Mid-Market,Professional,10,28,4266.46,4,3,3,Loyal Customers
CUST_001842,Startup,Basic,20,40,1942.52,2,4,2,Need Attention
CUST_001843,Small Business,Basic,25,54,2690.03,2,5,3,At Risk
CUST_001844,Small Business,Business,5,24,10204.66,5,3,4,Loyal Customers
CUST_001845,Small Business,Professional,21,56,8483.17,2,5,4,At Risk
CUST_001846,Small Business,Business,16,34,13661.99,3,3,5,Loyal Customers
CUST_001847,Mid-Market,Professional,22,21,3289.14,2,2,3,Hibernating High Value
CUST_001848,Small Business,Professional,7,30,4510.07,4,3,3,Loyal Customers
CUST_001850,Startup,Professional,30,54,8222.8,1,5,4,At Risk
CUST_001852,Startup,Professional,3,49,7423.61,5,5,4,Champions
CUST_001853,Small Business,Basic,23,59,2916.73,2,5,3,At Risk
CUST_001854,Small Business,Professional,1,10,1555.67,5,1,2,New Customers
CUST_001855,Small Business,Basic,20,44,2169.55,2,4,2,Need Attention
CUST_001856,Startup,Basic,12,10,528.73,4,1,1,New Customers
CUST_001857,Mid-Market,Basic,27,15,706.63,1,2,1,Lost
CUST_001858,Mid-Market,Business,23,28,11480.4,2,3,4,At Risk
CUST_001860,Small Business,Basic,10,14,679.98,4,2,1,New Customers
CUST_001861,Mid-Market,Basic,9,37,1802.72,4,4,2,Promising
CUST_001862,Mid-Market,Basic,2,22,1102.99,5,2,1,New Customers
CUST_001863,Enterprise,Basic,15,60,3012.97,3,5,3,Loyal Customers
CUST_001864,Mid-Market,Basic,24,44,2167.97,2,4,2,Need Attention
CUST_001866,Mid-Market,Basic,26,23,1192.64,1,3,2,Need Attention
CUST_001867,Small Business,Basic,19,31,1569.32,3,3,2,Promising
CUST_001868,Small Business,Business,18,12,4989.76,3,2,3,Need Attention
CUST_001869,Startup,Business,25,50,20396.22,2,5,5,At Risk
CUST_001870,Mid-Market,Professional,23,36,5348.86,2,4,4,At Risk
CUST_001871,Startup,Enterprise,23,21,20938.86,2,2,5,Hibernating High Value
CUST_001872,Small Business,Basic,3,43,2183.83,5,4,2,Promising
CUST_001873,Startup,Basic,14,47,2352.23,3,4,2,Promising
CUST_001874,Startup,Business,24,52,20616.79,2,5,5,At Risk
CUST_001875,Mid-Market,Professional,3,36,5520.49,5,4,4,Champions
CUST_001876,Enterprise,Enterprise,22,1,1066.19,2,1,1,Lost
CUST_001877,Mid-Market,Enterprise,21,22,21648.41,2,2,5,Hibernating High Value
CUST_001878,Small Business,Basic,10,18,877.82,4,2,1,New Customers
CUST_001879,Mid-Market,Enterprise,21,13,13527.33,2,2,5,Hibernating High Value
CUST_001880,Mid-Market,Enterprise,12,7,6945.84,4,1,4,New Customers
CUST_001881,Small Business,Professional,3,3,447.88,5,1,1,New Customers
CUST_001883,Mid-Market,Basic,7,34,1732.88,4,3,2,Promising
CUST_001884,Small Business,Business,3,60,24667.99,5,5,5,Champions
CUST_001885,Enterprise,Basic,16,29,1445.27,3,3,2,Promising
CUST_001886,Small Business,Basic,10,45,2189.32,4,4,2,Promising
CUST_001887,Small Business,Professional,18,50,7434.9,3,5,4,Loyal Customers
CUST_001888,Small Business,Basic,30,52,2576.16,1,5,3,At Risk
CUST_001889,Startup,Business,14,36,14528.53,3,4,5,Loyal Customers
CUST_001890,Small Business,Professional,4,38,5796.47,5,4,4,Champions
CUST_001891,Small Business,Professional,3,52,8180.29,5,5,4,Champions
CUST_001892,Small Business,Basic,28,12,635.17,1,2,1,Lost
CUST_001893,Startup,Professional,25,2,341.23,2,1,1,Lost
CUST_001895,Startup,Professional,20,48,7232.34,2,5,4,At Risk
CUST_001896,Small Business,Professional,9,52,7854.48,4,5,4,Champions
CUST_001897,Mid-Market,Professional,17,30,4445.87,3,3,3,Loyal Customers
CUST_001898,Mid-Market,Professional,22,30,4444.74,2,3,3,At Risk
CUST_001899,Enterprise,Professional,17,15,2243.41,3,2,2,Promising
CUST_001900,Startup,Enterprise,26,49,49334.86,1,5,5,At Risk
CUST_001901,Small Business,Business,8,48,19290.69,4,5,5,Champions
CUST_001902,Small Business,Professional,3,42,6571.1,5,4,4,Champions
CUST_001903,Mid-Market,Professional,23,4,575.6600000000001,2,1,1,Lost
CUST_001904,Startup,Professional,28,60,9121.6,1,5,4,At Risk
CUST_001905,Mid-Market,Business,8,13,5147.57,4,2,3,New Customers
CUST_001906,Enterprise,Professional,20,22,3380.95,2,2,3,Hibernating High Value
CUST_001907,Small Business,Business,21,48,19243.66,2,5,5,At Risk
CUST_001908,Small Business,Basic,11,5,267.48,4,1,1,New Customers
CUST_001909,Small Business,Professional,12,50,7655.97,4,5,4,Champions
CUST_001910,Startup,Business,6,56,22592.4,5,5,5,Champions
CUST_001911,Mid-Market,Basic,12,51,2588.38,4,5,3,Loyal Customers
CUST_001912,Small Business,Enterprise,16,5,4948.79,3,1,3,Need Attention
CUST_001913,Small Business,Basic,24,46,2295.81,2,4,2,Need Attention
CUST_001916,Startup,Business,24,41,16537.33,2,4,5,At Risk
CUST_001918,Startup,Basic,4,34,1710.79,5,3,2,Promising
CUST_001919,Small Business,Basic,2,16,790.22,5,2,1,New Customers
CUST_001920,Mid-Market,Professional,10,29,4455.14,4,3,3,Loyal Customers
CUST_001921,Small Business,Basic,22,22,1061.58,2,2,1,Lost
CUST_001922,Mid-Market,Professional,26,54,8350.0,1,5,4,At Risk
CUST_001923,Mid-Market,Professional,30,58,8677.27,1,5,4,At Risk
CUST_001924,Enterprise,Professional,4,30,4630.44,5,3,3,Loyal Customers
CUST_001925,Small Business,Basic,27,14,702.3,1,2,1,Lost
CUST_001926,Small Business,Basic,21,37,1845.82,2,4,2,Need Attention
CUST_001928,Small Business,Basic,28,12,602.94,1,2,1,Lost
CUST_001929,Startup,Professional,27,16,2409.61,1,2,2,Lost
CUST_001930,Mid-Market,Business,13,17,6989.68,3,2,4,Need Attention
CUST_001931,Mid-Market,Basic,2,16,807.28,5,2,1,New Customers
CUST_001932,Startup,Basic,20,60,3043.17,2,5,3,At Risk
CUST_001933,Mid-Market,Basic,10,25,1287.05,4,3,2,Promising
CUST_001934,Small Business,Business,18,53,21191.09,3,5,5,Loyal Customers
CUST_001935,Enterprise,Basic,9,22,1143.01,4,2,1,New Customers
CUST_001936,Small Business,Enterprise,1,4,3918.12,5,1,3,New Customers
CUST_001937,Small Business,Professional,14,42,6250.88,3,4,4,Loyal Customers
CUST_001938,Small Business,Basic,21,35,1745.17,2,4,2,Need Attention
CUST_001939,Startup,Basic,18,8,396.22,3,1,1,Promising
CUST_001940,Startup,Professional,5,8,1182.5900000000001,5,1,2,New Customers
CUST_001941,Startup,Professional,21,5,746.57,2,1,1,Lost
CUST_001942,Small Business,Professional,14,8,1174.82,3,1,1,Promising
CUST_001943,Enterprise,Basic,5,17,844.46,5,2,1,New Customers
CUST_001944,Small Business,Professional,28,31,4934.23,1,3,3,At Risk
CUST_001945,Enterprise,Basic,11,19,938.41,4,2,1,New Customers
CUST_001946,Startup,Professional,6,11,1642.52,5,2,2,New Customers
CUST_001947,Mid-Market,Basic,10,15,720.71,4,2,1,New Customers
CUST_001948,Small Business,Business,16,16,6415.66,3,2,4,Need Attention
CUST_001949,Mid-Market,Basic,27,23,1117.13,1,3,1,Need Attention
CUST_001951,Startup,Professional,27,33,4992.98,1,3,3,At Risk
CUST_001952,Small Business,Basic,26,53,2649.57,1,5,3,At Risk
CUST_001953,Startup,Professional,6,30,4658.79,5,3,3,Loyal Customers
CUST_001954,Mid-Market,Basic,9,36,1736.91,4,4,2,Promising
CUST_001955,Small Business,Basic,11,44,2239.56,4,4,2,Promising
CUST_001956,Startup,Enterprise,16,52,52632.26,3,5,5,Loyal Customers
CUST_001957,Mid-Market,Basic,29,1,47.03,1,1,1,Lost
CUST_001958,Startup,Professional,11,10,1491.75,4,1,2,New Customers
CUST_001959,Mid-Market,Business,30,1,412.28,1,1,1,Lost
CUST_001960,Enterprise,Basic,8,59,2944.83,4,5,3,Loyal Customers
CUST_001962,Enterprise,Basic,4,37,1854.01,5,4,2,Promising
CUST_001963,Startup,Professional,12,38,5776.03,4,4,4,Champions
CUST_001964,Startup,Business,7,10,3950.27,4,1,3,New Customers
CUST_001965,Mid-Market,Enterprise,4,24,24540.67,5,3,5,Loyal Customers
CUST_001966,Small Business,Professional,22,26,3909.32,2,3,3,At Risk
CUST_001967,Mid-Market,Professional,20,2,282.12,2,1,1,Lost
CUST_001968,Small Business,Professional,16,8,1180.1100000000001,3,1,2,Promising
CUST_001969,Enterprise,Basic,9,11,608.9,4,2,1,New Customers
CUST_001970,Mid-Market,Business,9,47,18862.28,4,4,5,Champions
CUST_001973,Startup,Professional,29,58,9148.29,1,5,4,At Risk
CUST_001974,Startup,Business,17,22,9171.4,3,2,4,Need Attention
CUST_001975,Small Business,Professional,28,53,8052.79,1,5,4,At Risk
CUST_001976,Small Business,Business,28,60,24685.45,1,5,5,At Risk
